name,manufacturer
"로우로제정10/2.5밀리그램(에제티미브, 로수바스타틴칼슘)",애드파마(주)
팜시정750밀리그램(팜시클로비르),(주)한국비엠아이
실로엠서방캡슐100mg(실로스타졸),(주)씨엠지제약
에스글리토정10/5밀리그램,한국베링거인겔하임(주)
그로트로핀투주(소마트로핀)(수출용),동아에스티(주)
에이프로젠글루타티온주1200mg(글루타티온(환원형)),(주)에이프로젠바이오로직스
콜키퍼시럽,(유)한풍제약
제일제약케토프로펜주(수출용),(주)제일제약
케이셋정,주식회사케이에스제약
판피린나이트액,동아제약(주)
알프람정0.5밀리그램(알프라졸람)(Alpram Tablet 0.5mg),환인제약(주)
모놀레어츄정5밀리그램(몬테루카스트나트륨),(주)종근당
레보플정(레보플록사신)(수출용),한국프라임제약(주)
"하메론피점안액0.3%(히알루론산나트륨)(1회용), 하메론피점안액0.3%(히알루론산나트륨)",삼천당제약(주)
로수암핀정20/10밀리그램,(주)유한양행
토파원정100밀리그램(토피라메이트),(주)마더스제약
에소케어정20/800밀리그램,신일제약(주)
스립정5밀리그램(졸피뎀타르타르산염)(수출용),유니메드제약(주)
펜타칸설하정 133마이크로그램(펜타닐시트르산염),(주)한국팜비오
에스글리토정25/5밀리그램,한국베링거인겔하임(주)
제일메토트렉세이트정1밀리그램(수출용),제일약품(주)
신텍스황기건중탕엑스과립,한국신텍스제약(주)
에소오정20/800밀리그램,(주)바이넥스
세플러서방정500밀리그람(세파클러수화물)(수출용),대한뉴팜(주)
덱시로그펜정(덱시부프로펜디.씨)(수출용),(주)마더스제약
페라미트리주(페라미비르수화물),주식회사제뉴원사이언스
둘코락스에스장용정,오펠라헬스케어코리아(주)
씨사인정(수출용),명인제약(주)
메트론주40mg(메틸프레드니솔론숙시네이트나트륨)(수출용),한국코러스(주)
코러스플라틴주1mg/mL(시스플라틴)(수출용),한국코러스(주)
타크로벨캡슐5밀리그램(타크로리무스수화물)(수출용),(주)종근당
한풍삼황사심탕산(단미엑스혼합제),(유)한풍제약
타이몰8시간이알서방정650밀리그램(아세트아미노펜),(주)동구바이오제약
신신파스아렉스,신신제약(주)
유니알디스포점안액0.1%(히알루론산나트륨)(1회용),유니메드제약(주)
제일가스산업의료용이산화탄소,(주)제일가스산업
신폴에이점안액,삼천당제약(주)
테네글엠서방정20/1000밀리그램,(유)한풍제약
비감수액,경진제약(주)
알파독시사이클린하이클레이트수화물캡슐(수출용),알파제약(주)
아이퓨어점안액(트레할로스수화물)(1회용),한림제약(주)
리큐크린액(염화나트륨),메딕스제약(주)
이레티닙정250밀리그램(게피티니브),(주)종근당
파모쓰리정,(주)대웅제약
에코나팬크림,안국약품(주)
코담시럽,제이더블유신약(주)
슬레민정(펜터민염산염),(주)메디카코리아
장정소큐환,신화제약(주)
리마프론정(리마프로스트알파덱스),(주)에이프로젠바이오로직스
메디사민캡슐500밀리그램(결정글루코사민황산염)(수출용),(주)셀릭스
로슈바정20mg(로수바스타틴칼슘),(주)인트로바이오파마
셀로스타서방캡슐200밀리그램(실로스타졸),주식회사케이에스제약
휴온스탄산수소나트륨주사액(8.4%)(수출명 : SOLCARBIT Injection),(주)휴온스
레보살탄정5/160밀리그램,안국약품(주)
보령일본뇌염백신주 프리필드시린지,(주)보령바이오파마
업텐션액(L-아스파르트산-L-아르기닌수화물),신신제약(주)
에나로이정2밀리그램(에나로두스타트),제이더블유중외제약(주)
대원오플록사신정200mg(수출용),대원제약(주)
파마레바미피드정,(주)한국파마
브이코민포르테정,(주)시어스제약
픽토민정,경동제약(주)
센스온스피드액,동국제약(주)
브레스온주(슈가마덱스나트륨),(주)보령
드림피아점안액0.125%(아트로핀황산염수화물)(1회용),대우제약(주)
울피움정(우르소데옥시콜산)(수출용),(주)한국파비스제약
오메스트연질캡슐10/1000밀리그램,한미약품(주)
피오트민정15/850밀리그램,(주)휴비스트제약
맥스디칼연질캡슐(수출용),코스맥스파마(주)
메트폰정(염산메트포르민)(수출용)(수출명:NewmetfornTab.),대한뉴팜(주)
하나염산페치딘주사,하나제약(주)
오스칼로정1밀리그램(프루칼로프라이드숙신산염),(주)오스코리아제약
이소레인연질캡슐(이소트레티노인)(수출용),(주)테라젠이텍스
중외시타라빈주사액100밀리그램(수출용),제이더블유중외제약(주)
광동네모파스카타플라스마,광동제약(주)
타바자겔,시믹씨엠오코리아주식회사
에스오엠정40mg(에스오메프라졸마그네슘삼수화물),대한뉴팜(주)
젤토파정5밀리그램(토파시티닙시트르산염),(주)대웅제약
"리나글로메트서방정5/1000밀리그램(리나글립틴,메트포르민)",한미약품(주)
메가센타액,동국제약(주)
엠피엠주1그램(메로페넴삼수화물),한국유나이티드제약(주)
에어젠의료용아산화질소,에어젠
세티리온액(레보세티리진염산염),(주)제뉴파마
레비도즈프리필드펜44마이크로그램(재조합인터페론베타1a),머크(주)
네프신정,한솔신약(주)
경방반하백출천마탕산(단미엑스혼합제),경방신약(주)
마그네팃연질캡슐,(주)알피바이오
미노클린치과용연고(미노사이클린염산염),동국제약(주)
보령티디백신프리필드시린지(성인용 흡착 디프테리아 및 파상풍 혼합백신),(주)보령바이오파마
이지에프새살연고(재조합인간상피세포성장인자),(주)대웅제약
사디핀정5/80밀리그램,유니메드제약(주)
세넥스캡슐200밀리그램(세픽심수화물)(수출용),(주)바이넥스
싸이젠리퀴드카트리지주8mg/mL(소마트로핀),머크(주)
히아레인미니점안액0.1%(히알루론산나트륨)(1회용),한국산텐제약(주)
듀타딘정 5/10밀리그램,(주)서울제약
네오메토주(메토트렉세이트)(수출명:MethotrexateKalbe),(주)보령
로타릭스 액(경구용 약독화 로타 생바이러스 백신),(주)글락소스미스클라인
비미짐주(엘로설파제알파),(주)삼오제약
멜스팔주50밀리그램(멜팔란염산염),위너마크팜
미모나크림(우레아),(주)씨엠지제약
라프라이트정20mg(라베프라졸나트륨),(주)라이트팜텍
리프레가캡슐150밀리그램(프레가발린)(수출용),(주)셀트리온제약
유레릭스주0.25밀리그램(세트로렐릭스아세트산염)_x000D_,(주)베키오바이오젠
자렐리반정15밀리그램(리바록사반),일동제약(주)
경진방풍통성산정(수출용),경진제약(주)
아이톡씨엠씨점안액(카르복시메틸셀룰로오스나트륨)(1회용),광동제약(주)
안티푸라민코인알파플라스타,(주)유한양행
지천환(청상보하환),(유)한풍제약
레보실잔액(레보세티리진염산염),성원애드콕제약(주)
코러스시클로포스파미드주200mg(시클로포스파미드)(수출용),한국코러스(주)
리나트라듀오정2.5/850밀리그램,(주)바이넥스
레스탐정(레바미피드),하나제약(주)
미네엠주(황산마그네슘수화물),대한뉴팜(주)
알파메트로니다졸정(수출용),알파제약(주)
이소비지속성캡슐(지속성질산이소소르비드펠렛)(수출용),삼남제약(주)
베아토린정10/10,대웅바이오(주)
"리조넬플러스정(리세드론산나트륨2.5수화물, 콜레칼시페롤농축물(분말형))",이연제약(주)
메르펜주1그램(메로페넴수화물),(주)중헌제약
반드론주(이반드론산나트륨일수화물),진양제약(주)
미쎄라프리필드주120μg/0.3mL(메톡시폴리에칠렌 글리콜-에포에틴 베타),(주)한국로슈
코러스세프라딘캡슐500mg(수출명:1.KeradinCap.2.KoruskeradinCap.3.KHANGCIN5Cap.),한국코러스(주)
맥시트롤안연고,한국노바티스(주)
경남티어앤톡점안액(트레할로스수화물)(1회용),경남제약(주)
코러스트리메부틴정100밀리그램(트리메부틴말레산염)(수출용),한국코러스(주)
씨에이피디4밸런스복강투석액,(주)프레제니우스메디칼케어코리아
브이그라정50밀리그램(실데나필시트르산염),(주)비보존제약
액티브원액(시트룰린말산염),대원바이오텍주식회사
휴마로그믹스50퀵펜주100단위/밀리리터(인슐린라이스프로50%와 인슐린라이스프로프로타민현탁액50%혼합액),한국릴리(유)
리독사반정30밀리그램(에독사반토실산염수화물),한국프라임제약(주)
멀티비타주,대한뉴팜(주)
카비레미펜타닐주 2mg(레미펜타닐염산염),프레지니우스카비코리아(주)
글루코젠정500밀리그램(메트포르민염산염),(주)셀릭스
글리메디정4mg(글리메피리드),(주)인트로바이오파마
코아펜정(수출용),한국코러스(주)
"아듀오정5mg/10mg(암로디핀베실산염, 아토르바스타틴칼슘수화물)",이연제약(주)
인후신캡슐(은교산건조엑스),(유)한풍제약
유니온피록시캄주,한국유니온제약(주)
세로카펜세립(세프카펜피복실염산염수화물),영진약품(주)
카브핀정60/5밀리그램,(주)보령바이오파마
엑스발사텍정5/160mg,대원바이오텍주식회사
화이트케토프로플라스타(케토프로펜),(주)화이트생명과학
파시돌정(옥수수불검화정량추출물)(수출용),(주)셀릭스
크라시에작약감초탕엑스세립,경방신약(주)
브릴린타정90밀리그램(티카그렐러),한국아스트라제네카(주)
반사신과립(반하사심탕엑스과립),(유)한풍제약
비엠비산(탄산수소나트륨),원광제약(주)
삼오팜프리딘서방정10밀리그램(팜프리딘),(주)삼오제약
한풍오령산정,(유)한풍제약
청명환,한솔신약(주)
대한란소프라졸정(수출용),대한약품공업(주)
에티젯정10/10밀리그램,(주)넥스팜코리아
삼성메로페넴주1그램(메로페넴수화물),삼성제약(주)
치지래과립,(유)한풍제약
코러스아스코르빈산정500mg(아스코르브산)(수출용),한국코러스(주)
베타손크림,(주)경보제약
클리넬네일라카(아모롤핀염산염),알보젠코리아(주)
명문펜타닐패취12㎍/h(펜타닐),명문제약(주)
호르뮨액,경진제약(주)
제일톡톡퓨어점안액(카르복시메틸셀룰로오스나트륨)(1회용),제일헬스사이언스(주)
올로아이점안액0.2%(올로파타딘염산염),(주)비보존제약
케토민주10밀리그람/밀리리터(염산케타민),대한약품공업(주)
아벨록스정400밀리그람(목시플록사신염산염),바이엘코리아(주)
카더마로션0.25%(프레드니카르베이트),(주)메디카코리아
닥터화이티스10%(카바마이드퍼옥사이드)(수출용),(주)나이벡
중헌세프트리악손나트륨주2그램,(주)중헌제약
글리보스정0.3밀리그램(보글리보스),동국제약(주)
아픽스반정2.5밀리그램(아픽사반),한미약품(주)
"투베로정30/10밀리그램(피마사르탄칼륨,로수바스타틴)",(주)보령
삼정의료용아산화질소,삼정바이오솔루션(주)
공비환,(주)아이월드제약
에페노서방정(에페리손염산염),(주)이든파마
장이락산(바실루스리케니포르미스균),광동제약(주)
콤탄정200밀리그램(엔타카폰),알보젠코리아(주)
시렌탈서방캡슐200밀리그램(실로스타졸),동화약품(주)
파르펜연질캡슐(클로닉신리시네이트),경남제약(주)
소폐탕엑스과립(소청룡탕),경방신약(주)
알파오플록사신정(수출용),알파제약(주)
이엔지주(아데노신트리포스페이트이나트륨삼수화물),대한뉴팜(주)
리나글로듀오정2.5/1000밀리그램,한미약품(주)
보위황정,미래바이오제약(주)
보령펜시럽(덱시부프로펜),(주)보령
세픽캡슐(세픽심수화물),주식회사제뉴원사이언스
